CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
36161,18,Male,Germany,67440,1,4,2,Low,Bronze,28.5
36162,33,Male,Canada,37621,5,2,9,Medium,Gold,56.34
36163,62,Female,UK,66481,8,7,12,Medium,Silver,100.0
36164,35,Male,USA,49836,6,3,16,Low,Silver,100.0
36165,27,Male,USA,86290,9,5,10,High,Bronze,100.0
36166,40,Female,UK,68458,9,4,15,Medium,Bronze,100.0
36167,35,Male,UK,117049,7,4,7,Low,Gold,87.8
36168,66,Male,France,48555,6,6,11,Low,Gold,96.67
36169,26,Female,Germany,90971,6,7,17,High,Silver,100.0
36170,63,Female,France,30709,4,8,20,Medium,Bronze,100.0
36171,47,Male,USA,78829,8,8,20,Medium,Silver,100.0
36172,30,Female,UK,70211,8,5,10,High,Bronze,100.0
36173,69,Female,Canada,94656,2,10,2,Low,Gold,100.0
36174,69,Female,USA,85337,9,3,6,Low,Silver,100.0
36175,48,Female,USA,80812,3,4,7,High,Bronze,68.94
36176,63,Male,Germany,101336,5,8,8,High,Bronze,100.0
36177,60,Female,France,55593,2,8,9,Low,Gold,90.05
36178,30,Male,Germany,102435,9,10,13,High,Bronze,100.0
36179,49,Male,USA,84157,3,10,20,Low,Gold,100.0
36180,34,Female,UK,92545,10,2,1,High,Silver,85.15
36181,20,Male,Canada,66762,9,7,9,Medium,Gold,100.0
36182,18,Female,Germany,77966,4,4,3,High,Bronze,60.5
36183,22,Female,USA,70246,2,4,11,Medium,Gold,64.18
36184,49,Female,France,45871,7,7,17,Low,Gold,100.0
36185,42,Female,Germany,81488,6,8,2,Medium,Bronze,95.23
36186,62,Male,USA,81919,3,2,4,High,Gold,61.64
36187,22,Male,France,115962,3,7,17,Medium,Gold,92.59
36188,54,Female,France,85937,2,3,18,Low,Gold,87.54
36189,40,Female,Canada,52476,10,6,11,High,Silver,100.0
36190,29,Male,UK,44806,4,5,11,Medium,Gold,85.13
36191,51,Male,Canada,67015,10,9,15,Low,Silver,100.0
36192,40,Female,France,52426,6,10,7,High,Bronze,99.33
36193,33,Female,Germany,49093,6,3,8,Medium,Bronze,74.68
36194,66,Female,UK,87886,5,5,13,High,Bronze,100.0
36195,22,Male,France,48996,9,6,18,Medium,Bronze,100.0
36196,61,Female,UK,101962,9,8,10,Medium,Bronze,100.0
36197,64,Female,Germany,37123,5,2,3,Medium,Silver,80.57
36198,45,Male,USA,82519,2,7,12,Low,Bronze,79.59
36199,23,Female,USA,32348,3,9,17,High,Gold,100.0
36200,30,Female,France,44261,7,6,4,Low,Gold,92.67
36201,60,Male,France,49580,2,3,10,High,Gold,58.06
36202,47,Male,Canada,109291,1,5,8,Medium,Bronze,67.77
36203,43,Male,France,106400,1,10,5,High,Gold,95.27
36204,34,Male,USA,104303,8,1,19,Low,Gold,81.35
36205,26,Female,USA,70102,5,4,11,Medium,Gold,87.99
36206,33,Male,Canada,112813,4,1,7,Low,Silver,70.96
36207,66,Male,Germany,34783,4,8,13,Medium,Gold,100.0
36208,69,Female,UK,93609,3,10,3,High,Gold,81.57
36209,35,Male,USA,63607,8,4,6,High,Bronze,100.0
36210,30,Male,UK,62240,8,2,19,Medium,Gold,80.23
36211,46,Male,France,36209,7,5,15,Medium,Bronze,93.44
36212,60,Female,France,71451,6,2,17,Medium,Gold,84.63
36213,62,Male,Germany,37996,9,10,11,Low,Silver,100.0
36214,41,Female,UK,50594,9,3,3,Low,Gold,92.63
36215,62,Male,USA,104068,1,6,12,Medium,Gold,81.84
36216,61,Female,Canada,93010,1,2,6,High,Silver,68.14
36217,63,Female,USA,91120,7,5,8,High,Gold,100.0
36218,30,Male,UK,104938,8,1,19,Low,Gold,97.8
36219,42,Female,UK,85731,10,10,13,High,Silver,100.0
36220,58,Male,USA,88542,3,6,7,Low,Silver,93.93
36221,63,Male,USA,74080,2,4,9,High,Bronze,81.33
36222,18,Female,Germany,45233,5,8,8,High,Gold,87.71
36223,26,Female,France,38591,10,7,8,Medium,Silver,100.0
36224,21,Female,Germany,57927,4,2,8,Medium,Bronze,49.34
36225,45,Female,USA,85007,4,3,17,Medium,Bronze,80.75
36226,29,Female,USA,95156,2,5,16,Medium,Gold,87.12
36227,41,Female,Canada,64059,1,7,16,High,Gold,72.91
36228,63,Female,France,58482,1,2,2,Medium,Gold,66.16
36229,26,Female,Canada,71537,9,8,17,Low,Bronze,100.0
36230,52,Male,France,91278,2,10,7,Low,Bronze,100.0
36231,55,Male,France,71692,10,7,15,Medium,Silver,100.0
36232,52,Female,UK,92147,5,2,2,Medium,Bronze,79.79
36233,50,Female,France,38540,2,3,14,Low,Gold,42.14
36234,52,Male,USA,105465,1,6,9,Medium,Bronze,81.09
36235,63,Female,France,46691,3,2,18,High,Silver,72.91
36236,37,Female,Germany,53295,6,2,17,High,Bronze,87.36
36237,19,Female,UK,87506,8,2,2,High,Silver,88.0
36238,61,Male,Canada,49354,5,5,20,Low,Silver,92.92
36239,43,Male,France,38448,9,4,5,High,Gold,80.92
36240,59,Male,Canada,94808,3,6,9,Low,Bronze,100.0
36241,30,Male,USA,101089,7,3,9,Low,Bronze,73.73
36242,47,Female,Canada,53144,9,10,1,Medium,Gold,100.0
36243,69,Female,France,31350,5,5,1,High,Silver,82.05
36244,49,Male,Canada,58856,6,5,12,High,Gold,100.0
36245,53,Male,USA,93092,3,8,17,Low,Gold,93.47
36246,36,Male,France,55491,8,4,18,Medium,Bronze,97.03
36247,39,Female,Canada,115617,7,4,4,High,Gold,93.31
36248,18,Male,Canada,75117,3,6,9,Low,Silver,70.31
36249,28,Male,USA,76206,3,6,14,Low,Bronze,86.17
36250,43,Female,Germany,81233,8,10,4,High,Silver,100.0
36251,65,Female,Germany,43260,3,6,13,Medium,Gold,73.2
36252,36,Male,UK,52533,10,1,18,Low,Silver,82.58
36253,36,Male,USA,61304,3,8,3,Low,Gold,81.89
36254,29,Female,Germany,57741,2,10,11,High,Bronze,93.87
36255,20,Female,Canada,36077,9,5,9,High,Silver,84.36
36256,35,Male,USA,73290,9,6,6,Medium,Bronze,91.14
36257,66,Female,Canada,103253,2,10,6,Low,Silver,98.4
36258,22,Male,Canada,60592,2,4,4,Low,Bronze,42.7
36259,65,Male,UK,108722,7,10,3,High,Silver,100.0
36260,41,Female,UK,105120,1,6,8,High,Silver,86.85
36261,31,Male,France,111571,3,4,6,High,Silver,73.5
36262,68,Female,USA,33872,9,1,16,Low,Silver,74.67
36263,55,Female,Germany,54363,8,8,14,High,Gold,100.0
36264,20,Male,UK,79711,10,6,9,Low,Silver,100.0
36265,23,Female,USA,79602,10,4,20,High,Silver,97.51
36266,29,Female,UK,85475,2,4,17,Low,Bronze,71.3
36267,69,Male,Germany,72154,5,9,1,High,Gold,100.0
36268,28,Male,UK,64636,10,7,3,Medium,Silver,100.0
36269,56,Female,France,67600,3,9,8,Low,Gold,100.0
36270,43,Male,USA,89584,9,10,9,Medium,Bronze,100.0
36271,18,Male,USA,43613,9,8,1,Medium,Gold,100.0
36272,33,Female,Canada,44779,5,10,13,High,Silver,100.0
36273,65,Female,France,50988,3,2,8,Low,Bronze,60.57
36274,66,Male,UK,96741,2,4,10,High,Silver,74.98
36275,64,Female,Canada,119992,6,7,4,High,Gold,100.0
36276,26,Male,UK,115681,10,3,15,Low,Bronze,100.0
36277,22,Male,France,38046,4,3,17,High,Silver,69.18
36278,69,Male,Canada,58284,5,6,16,Low,Silver,100.0
36279,25,Male,Germany,78737,2,7,18,Low,Bronze,52.69
36280,38,Female,USA,108260,8,7,20,Medium,Silver,100.0
36281,50,Female,France,65776,2,3,11,High,Gold,54.69
36282,56,Female,France,57172,6,4,15,Low,Silver,81.03
36283,60,Female,UK,103192,2,7,12,Medium,Silver,84.56
36284,37,Female,Germany,117185,9,3,4,Low,Silver,87.14
36285,62,Male,Germany,42171,5,3,1,Low,Bronze,73.97
36286,39,Male,France,42909,7,9,16,Medium,Bronze,100.0
36287,30,Male,France,118708,7,9,11,Low,Gold,100.0
36288,56,Female,USA,34883,1,9,10,High,Silver,82.48
36289,28,Male,Germany,83586,2,4,18,Medium,Gold,60.07
36290,35,Female,France,91622,6,8,5,High,Silver,95.12
36291,47,Female,USA,47089,8,3,10,High,Bronze,75.01
36292,50,Male,UK,100087,1,5,15,Low,Gold,75.26
36293,61,Male,Germany,80292,1,10,18,Medium,Silver,100.0
36294,20,Female,Canada,37013,6,4,12,High,Bronze,76.88
36295,18,Female,Canada,94284,5,8,18,Medium,Silver,92.21
36296,53,Male,France,31063,10,4,3,Medium,Bronze,89.41
36297,23,Female,France,88833,5,9,12,Medium,Gold,100.0
36298,54,Male,USA,115558,6,6,17,Low,Silver,100.0
36299,46,Male,France,103577,1,1,18,Medium,Bronze,54.01
36300,28,Female,France,70377,9,1,14,Low,Bronze,90.91
36301,69,Male,USA,61912,4,2,7,Low,Bronze,71.2
36302,30,Female,Canada,98362,7,5,5,High,Silver,76.22
36303,28,Female,USA,98039,5,7,4,High,Gold,88.71
36304,55,Male,Germany,89841,3,1,4,High,Silver,54.25
36305,68,Male,Germany,37880,9,1,9,Low,Gold,80.83
36306,42,Female,France,64344,9,2,13,High,Gold,82.53
36307,32,Male,France,94133,1,5,5,Medium,Gold,80.68
36308,30,Female,Canada,41164,7,3,17,High,Silver,75.38
36309,59,Female,Canada,39229,4,6,18,Medium,Bronze,91.66
36310,50,Male,UK,52247,1,5,10,Low,Silver,63.53
36311,30,Male,Germany,115582,7,2,12,Medium,Bronze,85.01
36312,55,Male,Germany,83938,2,5,15,High,Gold,86.86
36313,41,Male,UK,88158,4,6,11,High,Bronze,93.8
36314,37,Male,UK,89126,5,4,7,Medium,Silver,76.65
36315,61,Male,Germany,108126,6,3,15,High,Bronze,100.0
36316,34,Female,France,104596,5,1,1,Low,Bronze,67.36
36317,67,Female,Germany,75398,2,6,14,Low,Silver,100.0
36318,41,Female,UK,40864,3,6,10,Medium,Bronze,85.89
36319,43,Male,Canada,76481,3,1,2,High,Silver,40.94
36320,57,Male,USA,59050,10,2,6,High,Silver,100.0
36321,49,Male,Canada,96297,6,2,19,Medium,Bronze,88.33
36322,46,Female,Canada,97630,9,6,14,High,Gold,100.0
36323,31,Male,UK,50165,7,1,19,Low,Silver,83.15
36324,54,Male,Germany,87317,1,9,17,Low,Gold,100.0
36325,39,Male,UK,91317,9,9,1,High,Silver,100.0
36326,51,Female,UK,82993,2,3,19,Low,Silver,72.05
36327,44,Female,France,84008,5,9,8,High,Gold,100.0
36328,45,Female,France,94972,6,9,20,Medium,Gold,100.0
36329,39,Male,USA,44923,2,7,4,Low,Bronze,76.68
36330,60,Male,France,67016,9,5,10,Medium,Silver,94.79
36331,20,Female,USA,77166,2,1,9,Medium,Bronze,59.5
36332,39,Female,Canada,82141,5,3,18,High,Gold,77.29
36333,65,Female,Canada,44496,4,2,13,Low,Silver,65.19
36334,38,Male,UK,111350,3,8,8,Medium,Bronze,89.66
36335,33,Male,Canada,54330,2,5,1,Medium,Gold,59.9
36336,26,Female,France,103733,10,8,1,Low,Bronze,100.0
36337,30,Female,France,105743,5,2,10,High,Silver,87.51
36338,27,Male,France,62088,5,2,4,Low,Bronze,50.13
36339,66,Female,Germany,103265,1,10,10,Medium,Bronze,98.51
36340,38,Female,France,113140,5,3,7,Low,Bronze,81.59
36341,66,Female,UK,94107,7,3,11,High,Gold,100.0
36342,59,Female,UK,113531,4,5,2,High,Gold,100.0
36343,57,Male,Canada,98334,6,10,20,High,Gold,100.0
36344,24,Male,USA,105967,2,9,2,High,Gold,75.64
36345,63,Male,Germany,100599,4,6,13,Medium,Bronze,100.0
36346,39,Female,USA,59262,10,3,18,Medium,Bronze,100.0
36347,35,Female,Germany,100416,2,2,16,High,Bronze,59.58
36348,38,Male,UK,107637,10,9,19,Medium,Silver,100.0
36349,68,Female,UK,71749,1,3,18,High,Gold,77.13
36350,67,Male,Germany,93766,3,9,1,Medium,Silver,100.0
36351,31,Female,Canada,57365,7,2,4,Low,Gold,61.89
36352,27,Female,France,42333,9,5,11,Medium,Bronze,99.77
36353,50,Female,France,119648,4,3,16,Low,Bronze,100.0
36354,26,Male,USA,62965,8,7,10,Medium,Gold,99.61
36355,35,Male,UK,84163,1,3,2,High,Silver,50.48
36356,30,Female,France,35529,9,10,13,Medium,Bronze,100.0
36357,34,Female,UK,116245,6,2,14,Medium,Silver,87.25
36358,40,Male,UK,54701,4,9,16,Medium,Gold,100.0
36359,42,Male,UK,54338,3,1,3,Low,Bronze,49.28
36360,33,Male,France,74803,10,3,19,Medium,Gold,100.0
36361,41,Female,France,65911,10,10,1,Medium,Gold,100.0
36362,48,Male,France,47115,3,8,7,Medium,Gold,95.06
36363,28,Female,Germany,111186,8,2,14,High,Bronze,89.69
36364,40,Male,France,119947,8,8,20,Medium,Gold,100.0
36365,58,Female,UK,82138,9,2,13,High,Bronze,100.0
36366,56,Male,UK,64295,1,1,3,Medium,Silver,36.26
36367,39,Male,USA,71113,1,7,16,High,Gold,86.33
36368,50,Male,Canada,87135,4,7,10,Medium,Gold,88.78
36369,58,Male,Germany,86479,7,7,4,High,Bronze,100.0
36370,59,Male,USA,59533,4,4,15,Low,Bronze,83.28
36371,65,Male,Germany,51042,10,10,6,Medium,Silver,100.0
36372,35,Male,Germany,58788,7,10,20,High,Bronze,100.0
36373,31,Female,UK,45775,4,6,10,High,Bronze,72.22
36374,45,Female,UK,73731,10,3,12,High,Gold,100.0
36375,28,Female,UK,46384,7,2,18,Low,Gold,72.45
36376,41,Male,UK,100826,10,3,15,High,Bronze,100.0
36377,53,Female,USA,103750,6,5,14,High,Gold,100.0
36378,36,Female,Canada,78923,2,9,13,Low,Gold,90.15
36379,30,Female,Canada,117945,9,10,13,Low,Bronze,100.0
36380,50,Male,USA,80620,8,5,19,Medium,Gold,100.0
36381,36,Male,Canada,108680,8,10,20,Medium,Silver,100.0
36382,64,Male,France,32335,4,4,9,High,Bronze,67.73
36383,69,Male,France,73926,5,9,6,Low,Gold,100.0
36384,49,Male,France,67110,3,10,15,Low,Bronze,100.0
36385,32,Female,UK,53696,5,6,8,Medium,Bronze,56.64
36386,28,Female,France,74724,3,8,15,High,Bronze,69.51
36387,40,Male,Germany,55968,7,6,13,Medium,Silver,100.0
36388,22,Female,Germany,79971,10,4,9,High,Gold,97.65
36389,39,Female,USA,100441,2,1,6,High,Silver,62.39
36390,59,Female,Germany,98721,2,8,17,High,Bronze,91.98
36391,35,Female,USA,90477,5,3,14,High,Gold,90.25
36392,24,Male,Canada,103751,3,3,6,Medium,Gold,77.48
36393,50,Male,Germany,79541,6,1,4,Medium,Silver,52.07
36394,20,Female,Germany,33154,10,4,11,High,Gold,77.46
36395,45,Male,USA,81826,7,7,7,Medium,Bronze,100.0
36396,18,Female,Germany,86812,2,7,4,Low,Silver,77.59
36397,66,Male,USA,32674,10,1,1,High,Silver,82.32
36398,64,Female,Germany,107899,1,4,1,Medium,Silver,60.52
36399,54,Male,UK,38351,4,5,11,Low,Silver,76.18
36400,39,Female,Canada,54639,6,3,2,High,Gold,80.81
36401,65,Male,Germany,96271,1,10,4,Medium,Bronze,85.7
36402,61,Female,Canada,104243,6,6,14,Low,Gold,100.0
36403,36,Female,Germany,61910,9,6,10,Low,Gold,100.0
36404,31,Female,Germany,47814,1,4,19,Low,Silver,49.59
36405,20,Female,UK,45046,8,9,10,High,Silver,94.87
36406,36,Female,France,74579,6,8,10,High,Silver,100.0
36407,50,Male,France,88043,10,5,17,Medium,Silver,100.0
36408,38,Male,Canada,99044,4,1,15,High,Silver,59.29
36409,18,Female,Canada,46400,5,4,4,Low,Gold,74.3
36410,43,Female,UK,87594,3,8,5,Low,Bronze,81.77
36411,27,Male,USA,83863,7,4,10,Low,Bronze,82.98
36412,52,Female,Canada,43142,8,4,13,High,Bronze,80.76
36413,30,Male,France,52857,4,8,15,Low,Bronze,91.65
36414,23,Female,UK,109296,1,4,6,High,Silver,63.74
36415,60,Male,USA,58408,3,8,5,Low,Bronze,94.53
36416,23,Female,UK,48285,4,3,17,Medium,Gold,68.92
36417,52,Female,France,33536,6,4,7,Low,Bronze,43.42
36418,33,Female,UK,95831,10,1,9,High,Bronze,88.92
36419,58,Female,Germany,43517,2,6,6,Low,Bronze,67.89
36420,25,Female,France,83552,10,9,18,High,Silver,100.0
36421,20,Female,USA,107136,2,1,12,Medium,Bronze,51.91
36422,22,Male,UK,66617,9,6,19,High,Silver,100.0
36423,38,Female,France,59905,8,8,14,High,Gold,100.0
36424,48,Male,France,58834,5,5,5,High,Silver,80.27
36425,31,Female,USA,105145,3,6,20,Low,Silver,97.26
36426,54,Male,France,34906,9,8,10,Medium,Silver,100.0
36427,36,Female,USA,116035,8,2,1,Medium,Silver,93.59
36428,54,Male,France,104447,3,10,20,Medium,Bronze,100.0
36429,37,Male,UK,84672,3,4,10,High,Gold,69.57
36430,69,Female,USA,88918,3,9,18,Medium,Silver,100.0
36431,19,Female,USA,32097,1,6,4,Low,Bronze,59.16
36432,24,Female,France,66680,3,1,5,Low,Bronze,51.19
36433,50,Female,Germany,94979,10,9,7,Low,Gold,100.0
36434,67,Male,USA,110072,8,9,6,Medium,Bronze,100.0
36435,59,Female,Germany,34512,4,5,17,Low,Gold,88.27
36436,23,Female,Canada,65618,3,3,15,Low,Gold,64.04
36437,24,Male,UK,37062,6,9,10,Low,Gold,83.49
36438,61,Female,Germany,102749,8,9,11,Low,Bronze,100.0
36439,35,Female,UK,104840,7,6,6,Medium,Silver,100.0
36440,60,Male,USA,80038,7,1,10,Low,Gold,68.87
36441,46,Female,UK,44086,10,1,2,High,Gold,78.99
36442,36,Female,Germany,36158,2,2,4,Low,Silver,44.82
36443,42,Male,USA,116983,2,10,10,High,Gold,100.0
36444,21,Female,Germany,106964,4,4,6,Low,Gold,74.56
36445,68,Female,USA,89849,3,4,1,Low,Gold,78.96
36446,30,Female,Germany,97899,9,1,18,Medium,Bronze,88.12
36447,49,Male,USA,56545,6,10,8,Medium,Gold,94.5
36448,44,Female,Germany,32668,7,3,17,High,Gold,79.61
36449,68,Male,Canada,34364,9,10,3,Low,Gold,100.0
36450,51,Male,Germany,56770,3,10,15,Low,Silver,89.46
36451,45,Female,Germany,69216,5,9,5,High,Gold,80.14
36452,26,Male,Canada,57926,4,4,11,High,Gold,39.57
36453,25,Female,UK,62654,10,1,12,Medium,Gold,85.69
36454,38,Female,USA,80291,6,4,5,High,Bronze,65.52
36455,63,Female,Germany,60055,8,9,20,High,Bronze,100.0
36456,47,Male,UK,85480,1,8,1,High,Silver,85.42
36457,46,Female,France,103261,4,1,20,High,Silver,69.85
36458,26,Male,UK,106704,10,5,1,Low,Silver,100.0
36459,30,Male,France,55143,8,1,17,High,Gold,87.09
36460,35,Male,USA,118337,6,9,7,Low,Silver,100.0
36461,55,Female,France,61034,6,7,20,High,Bronze,90.58
36462,39,Male,Canada,47539,9,4,6,Medium,Bronze,77.21
36463,48,Male,Canada,58814,1,2,4,High,Gold,56.32
36464,52,Male,UK,74702,4,3,13,High,Silver,65.81
36465,59,Male,Canada,108593,5,6,2,High,Silver,100.0
36466,59,Male,Canada,89083,1,9,2,High,Bronze,92.63
36467,27,Male,UK,64976,5,3,3,High,Silver,56.25
36468,26,Female,Germany,111147,4,10,13,Medium,Bronze,100.0
36469,48,Male,USA,65265,2,6,1,Medium,Gold,53.5
36470,61,Female,France,109168,5,2,8,High,Bronze,53.68
36471,57,Female,UK,100483,4,3,7,High,Gold,81.23
36472,41,Female,Canada,88359,1,10,1,High,Gold,93.57
36473,58,Male,France,30535,9,3,2,Low,Bronze,86.96
36474,66,Female,Germany,105917,4,2,13,Low,Gold,81.27
36475,25,Female,USA,78740,4,7,10,High,Bronze,82.51
36476,67,Male,USA,40152,7,8,5,High,Silver,100.0
36477,37,Male,Canada,86468,7,3,14,Medium,Gold,71.66
36478,34,Female,Germany,90191,8,5,17,Low,Silver,97.76
36479,45,Female,USA,58287,10,5,3,High,Bronze,100.0
36480,23,Female,France,72981,1,7,14,High,Gold,80.84
36481,59,Male,France,87847,4,2,17,Low,Bronze,70.24
36482,50,Male,Canada,32646,2,9,13,Medium,Silver,91.18
36483,45,Male,Germany,96268,9,8,14,High,Gold,100.0
36484,18,Female,France,77309,2,6,8,Medium,Silver,69.92
36485,58,Male,USA,49142,5,5,14,High,Gold,100.0
36486,69,Male,France,108928,7,8,13,Low,Bronze,100.0
36487,52,Male,USA,74964,1,2,12,Medium,Bronze,46.51
36488,41,Female,Germany,49844,3,6,20,Medium,Gold,69.98
36489,23,Male,Canada,73049,4,5,5,Medium,Bronze,78.02
36490,24,Female,Canada,97820,3,7,8,Low,Bronze,81.69
36491,26,Female,Canada,32759,6,6,14,High,Silver,87.35
36492,54,Male,UK,44843,1,5,2,High,Gold,41.32
36493,33,Male,Canada,87943,9,4,9,High,Silver,92.75
36494,51,Male,Canada,105053,5,3,9,Low,Bronze,86.64
36495,52,Female,USA,71055,7,8,11,Low,Gold,100.0
36496,52,Female,Germany,36767,1,2,20,High,Gold,49.5
36497,37,Female,Germany,37302,7,5,1,Low,Silver,72.23
36498,40,Female,France,50908,2,3,8,Medium,Silver,68.39
36499,59,Male,Canada,111799,2,1,3,Low,Gold,58.87
36500,52,Male,Germany,105907,1,7,19,Medium,Bronze,85.28
36501,64,Female,Germany,49867,2,6,5,Low,Bronze,77.02
36502,63,Female,Germany,97629,7,6,9,Medium,Gold,100.0
36503,40,Female,Germany,55276,9,9,5,Medium,Gold,100.0
36504,21,Female,USA,34975,8,3,3,Low,Gold,62.85
36505,27,Male,Canada,118783,9,9,2,Medium,Bronze,100.0
36506,60,Male,Germany,108375,1,5,1,Medium,Silver,64.66
36507,28,Male,USA,99409,5,5,17,Low,Silver,78.24
36508,57,Male,UK,73379,5,6,11,Low,Silver,95.89
36509,26,Female,France,94794,5,10,15,High,Silver,100.0
36510,57,Female,USA,56521,7,3,5,Low,Gold,71.79
36511,29,Male,France,38586,7,3,12,Low,Gold,82.49
36512,34,Male,France,53040,8,6,20,High,Silver,100.0
36513,49,Male,UK,58820,1,5,18,Low,Silver,61.23
36514,40,Male,UK,52742,1,7,18,High,Bronze,80.94
36515,32,Male,UK,64371,6,10,10,Low,Gold,100.0
36516,68,Male,USA,115331,5,4,7,Low,Gold,83.49
36517,45,Female,UK,68709,7,1,20,High,Bronze,82.39
36518,69,Female,Germany,42778,7,3,2,Medium,Silver,85.68
36519,55,Male,USA,74681,9,1,6,High,Bronze,69.02
36520,22,Male,Canada,105848,2,5,18,Medium,Gold,75.69
36521,57,Female,UK,45362,10,6,18,Low,Gold,100.0
36522,35,Female,USA,64590,7,2,7,Medium,Silver,79.05
36523,38,Male,UK,91538,5,8,14,Low,Gold,100.0
36524,32,Female,France,70323,2,6,9,Low,Gold,80.5
36525,20,Female,Germany,100278,1,2,15,High,Gold,50.96
36526,63,Female,France,90006,1,10,2,Low,Gold,89.44
36527,43,Female,UK,97953,1,2,6,High,Silver,49.93
36528,32,Female,USA,88091,2,3,13,Medium,Gold,67.81
36529,62,Female,Germany,95196,2,7,1,Low,Silver,100.0
36530,37,Female,France,119283,7,10,5,High,Gold,100.0
36531,38,Female,Germany,42511,8,6,1,Medium,Silver,88.12
36532,43,Female,Germany,70573,10,9,10,Low,Gold,100.0
36533,58,Female,UK,74011,1,3,18,Low,Bronze,77.37
36534,40,Male,Germany,37867,9,10,20,High,Bronze,100.0
36535,66,Male,Canada,109480,2,5,18,Medium,Bronze,80.35
36536,68,Female,Canada,95377,2,1,20,Low,Gold,65.77
36537,42,Male,France,107671,4,8,8,Low,Gold,89.1
36538,21,Male,France,111656,7,10,19,High,Gold,100.0
36539,69,Female,USA,98964,3,5,2,Medium,Bronze,77.2
36540,27,Male,UK,39863,7,6,14,Low,Silver,83.08
36541,39,Female,France,50910,5,10,6,High,Gold,100.0
36542,20,Male,USA,37377,5,5,1,Low,Silver,46.78
36543,36,Male,France,84344,2,3,15,Low,Silver,68.65
36544,48,Male,USA,101593,5,8,2,Medium,Bronze,100.0
36545,26,Female,UK,32546,2,3,9,High,Silver,40.74
36546,46,Male,UK,37931,10,2,15,Medium,Bronze,100.0
36547,54,Female,France,103354,8,5,12,Medium,Silver,100.0
36548,63,Male,Canada,119345,3,6,9,Low,Silver,93.12
36549,24,Male,Germany,93323,3,3,20,High,Silver,59.98
36550,55,Female,France,74190,2,7,18,Medium,Silver,98.23
36551,41,Male,USA,47161,4,5,4,High,Bronze,62.02
36552,25,Female,UK,98949,10,10,8,Low,Gold,100.0
36553,51,Female,France,107264,3,1,10,High,Bronze,66.37
36554,43,Female,UK,59242,8,7,5,Medium,Gold,100.0
36555,45,Female,France,65178,2,9,4,High,Bronze,71.17
36556,45,Male,UK,67093,1,3,16,High,Silver,68.29
36557,63,Female,Canada,45985,1,10,17,High,Silver,98.21
36558,24,Female,USA,63926,10,4,18,High,Silver,98.35
36559,20,Female,France,99924,1,9,13,Low,Gold,97.8
36560,69,Male,UK,70716,3,3,15,Medium,Gold,75.63
36561,39,Male,France,98469,8,4,17,High,Bronze,100.0
36562,55,Female,USA,95433,1,10,10,High,Silver,100.0
36563,63,Male,France,41266,2,9,5,High,Silver,84.5
36564,61,Male,Germany,106582,8,1,13,Low,Bronze,98.07
36565,35,Female,UK,115924,4,8,15,Medium,Gold,100.0
36566,29,Female,USA,42054,3,10,8,Low,Silver,86.75
36567,48,Male,Canada,112691,9,8,20,Medium,Bronze,100.0
36568,56,Male,Germany,105679,3,9,1,High,Bronze,100.0
36569,22,Male,France,62364,7,2,2,High,Silver,62.25
36570,61,Male,France,34497,2,9,19,Low,Bronze,86.01
36571,58,Female,Germany,58800,9,10,11,Low,Gold,100.0
36572,46,Male,Canada,34182,8,5,18,Medium,Bronze,100.0
36573,60,Male,Canada,54427,7,1,20,High,Silver,81.63
36574,53,Male,France,114428,9,1,19,Medium,Silver,99.76
36575,31,Female,France,67093,2,5,20,Low,Bronze,70.47
36576,61,Male,Canada,106461,2,3,11,Medium,Gold,72.46
36577,35,Female,Canada,80511,4,1,2,Low,Gold,63.73
36578,24,Female,Canada,34456,5,4,20,Low,Bronze,64.38
36579,40,Female,France,114221,4,3,4,High,Silver,93.35
36580,50,Male,UK,62148,10,10,19,Low,Silver,100.0
36581,62,Male,Germany,109735,6,6,6,Low,Gold,92.68
36582,33,Female,Canada,59844,3,6,8,Medium,Gold,62.25
36583,54,Male,France,81905,4,5,13,Low,Silver,86.32
36584,68,Female,USA,85807,9,7,4,High,Gold,100.0
36585,42,Female,France,45667,2,8,5,Medium,Bronze,69.16
36586,26,Male,UK,66678,2,4,6,Medium,Gold,56.85
36587,45,Female,UK,97912,1,4,18,Medium,Silver,66.67
36588,26,Female,Canada,88879,9,1,18,Medium,Gold,88.65
36589,29,Male,Germany,85680,10,4,7,High,Silver,100.0
36590,35,Female,France,60735,5,10,17,High,Gold,100.0
36591,44,Male,Germany,56605,5,8,10,High,Bronze,98.74
36592,43,Male,USA,37895,5,10,9,Low,Bronze,100.0
36593,43,Female,Germany,102585,7,4,20,Low,Gold,100.0
36594,27,Female,Germany,37206,2,9,11,Medium,Bronze,66.73
36595,34,Male,Canada,65311,9,7,1,High,Silver,100.0
36596,68,Female,USA,91450,3,4,13,High,Gold,74.08
